,root-Environmental-Aquatic-Freshwater-Groundwater,root-Environmental-Aquatic-Freshwater-Lake,root-Environmental-Aquatic-Marine-Coastal,root-Environmental-Aquatic-Marine-Cold_seeps,root-Environmental-Aquatic-Marine-Hydrothermal_vents,root-Environmental-Aquatic-Marine-Intertidal_zone,root-Environmental-Aquatic-Marine-Marginal_Sea,root-Environmental-Aquatic-Marine-Neritic_zone,root-Environmental-Aquatic-Marine-Oceanic,root-Environmental-Aquatic-Marine-Oil_contaminated_sediment,root-Environmental-Aquatic-Marine-Oil_seeps,root-Environmental-Aquatic-Marine-Pelagic,root-Environmental-Aquatic-Marine-Sediment,root-Environmental-Aquatic-Marine-Volcanic,root-Environmental-Aquatic-Marine-Wetlands,root-Environmental-Aquatic-Non_marine_Saline_and_Alkaline-Alkaline,root-Environmental-Aquatic-Non_marine_Saline_and_Alkaline-Hypersaline,root-Environmental-Aquatic-Non_marine_Saline_and_Alkaline-Salt_crystallizer_pond,root-Environmental-Aquatic-Thermal_springs-Sediment,root-Environmental-Terrestrial-Soil-Agricultural,root-Environmental-Terrestrial-Soil-Boreal_forest,root-Environmental-Terrestrial-Soil-Contaminated,root-Environmental-Terrestrial-Soil-Crop,root-Environmental-Terrestrial-Soil-Desert,root-Environmental-Terrestrial-Soil-Forest_soil,root-Environmental-Terrestrial-Soil-Grasslands,root-Environmental-Terrestrial-Soil-Loam,root-Environmental-Terrestrial-Soil-Permafrost,root-Environmental-Terrestrial-Soil-Sand,root-Environmental-Terrestrial-Soil-Tropical_rainforest,root-Environmental-Terrestrial-Soil-Uranium_contaminated,root-Environmental-Terrestrial-Soil-Wetlands,root-Host_associated-Human-Skin-Foot,root-Host_associated-Human-Skin-Hand,root-Host_associated-Human-Skin-Nose,root-Host_associated-Human-Skin-Skin,root-Host_associated-Mammals-Digestive_system-Fecal,root-Host_associated-Mammals-Digestive_system-Foregut,root-Host_associated-Mammals-Digestive_system-Large_intestine,root-Host_associated-Mammals-Digestive_system-Oral_cavity,root-Host_associated-Mammals-Digestive_system-Stomach,root-Host_associated-Plants-Phylloplane-Endophytes,root-Host_associated-Plants-Rhizoplane-Endophytes,root-Host_associated-Plants-Rhizosphere-Epiphytes,root-Host_associated-Plants-Rhizosphere-Forest_soil,root-Host_associated-Plants-Rhizosphere-Soil
examples/Contamination/data/tsvs/sinks/root/ERR503651.tsv,0.0008277297,0.0044257045,3.7431717e-05,0.0,2.0861626e-07,1.5199184e-06,5.662441e-07,3.5464764e-06,1.12354755e-05,6.636977e-05,4.172325e-07,0.0,0.00030460954,0.0,1.54078e-05,0.0,5.0634146e-05,0.00012049079,9.647012e-05,0.0007546842,1.3113022e-06,5.066395e-07,2.682209e-07,3.874302e-07,0.00032752752,0.00023776293,0.0,8.249283e-05,2.9802322e-08,2.3245811e-06,1.7881393e-07,1.9848347e-05,0.15386909,0.13172838,0.65043056,0.0205248,0.0003068447,4.172325e-07,0.00025960803,4.2021275e-06,0.00078231096,1.1026859e-06,5.015731e-05,2.9802322e-08,5.6922436e-06,8.3744526e-05
examples/Contamination/data/tsvs/sinks/root/ERR503934.tsv,0.0004887581,0.002254337,5.3346157e-06,0.0,8.940697e-08,1.847744e-06,2.9802322e-07,4.708767e-06,4.5001507e-06,6.854534e-06,1.4901161e-07,0.0,0.00011846423,0.0,3.5762787e-07,0.0,5.7697296e-05,6.982684e-05,0.00012895465,0.00037491322,1.4305115e-06,9.23872e-07,1.1920929e-07,1.4305115e-06,0.00052154064,0.00020855665,0.0,4.6104193e-05,2.9802322e-08,1.3709068e-06,1.7881393e-07,4.7773123e-05,0.10738647,0.23777196,0.36863774,0.04558876,0.00011494756,2.0861626e-07,0.00013950467,2.5331974e-06,0.00085914135,2.95043e-06,4.4226646e-05,0.0,5.00679e-06,0.0013760626
examples/Contamination/data/tsvs/sinks/root/ERR504415.tsv,0.00045198202,0.0035333633,1.2308359e-05,0.0,0.0,6.2584877e-07,5.066395e-07,2.1755695e-06,3.0994415e-06,2.1249056e-05,1.1920929e-07,0.0,0.00028929114,0.0,9.059906e-06,0.0,2.3543835e-05,0.00015583634,2.0295382e-05,0.00027528405,5.066395e-07,5.662441e-07,2.9802322e-08,3.5762787e-07,0.00023636222,8.407235e-05,0.0,2.1964312e-05,5.9604645e-08,4.4703484e-07,5.9604645e-08,9.536743e-06,0.3142826,0.22617257,0.35910758,0.04880753,7.6293945e-05,3.874302e-07,0.00014612079,7.122755e-06,0.0007624924,2.682209e-07,2.270937e-05,0.0,3.1888485e-06,3.132224e-05
examples/Contamination/data/tsvs/sinks/root/ERR503709.tsv,0.01923865,0.0032047331,0.0031469464,5.2154064e-06,4.300475e-05,1.3947487e-05,2.2768974e-05,1.2636185e-05,0.016860187,3.120303e-05,1.1384487e-05,9.23872e-07,0.00041806698,1.0639429e-05,6.824732e-06,4.172325e-07,3.2007694e-05,2.69413e-05,0.0031751096,0.0031540394,7.921457e-05,0.0,8.34465e-07,8.940697e-08,1.5676022e-05,0.0005223155,8.6158514e-05,6.172061e-05,2.2649765e-06,4.810095e-05,2.6971102e-05,1.1622906e-06,0.002839774,0.0072516203,0.031098604,0.00015586615,0.0006428063,1.7881393e-07,0.0007068515,6.854534e-07,0.00025171041,0.0007340908,0.00070786476,1.7881393e-07,1.9550323e-05,1.630187e-05
examples/Contamination/data/tsvs/sinks/root/ERR504296.tsv,0.00034374,0.0007376373,0.07410082,2.0861626e-07,1.758337e-06,2.7000904e-05,8.9883804e-05,0.0001783371,0.0073299706,2.8014183e-05,4.827976e-06,6.017089e-05,0.0013823211,1.4901161e-07,3.0249357e-05,0.0,1.3709068e-06,0.0002233088,9.021163e-05,1.2397766e-05,1.5199184e-06,2.9802322e-08,0.0,0.0,7.1525574e-07,1.4901161e-07,0.0,1.7881393e-05,5.9604645e-07,1.013279e-06,3.5315752e-05,0.0,0.47259468,0.45881197,9.679794e-05,0.29080212,1.5676022e-05,6.2584877e-07,0.00042003393,1.3530254e-05,3.4987926e-05,2.7239323e-05,0.008827031,0.0,5.662441e-07,0.0
examples/Contamination/data/tsvs/sinks/root/ERR503948.tsv,0.00040486455,0.0025882423,3.1083822e-05,0.0,1.1920929e-07,5.364418e-07,2.9802322e-07,7.748604e-07,3.0994415e-06,7.456541e-05,1.7881393e-07,0.0,0.00019475818,2.9802322e-08,1.1026859e-05,0.0,2.3245811e-05,4.9948692e-05,4.0113926e-05,0.0023056269,2.3245811e-06,1.1026859e-06,2.9802322e-07,2.9802322e-07,0.0020794868,0.00021708012,0.0,0.0018418729,0.0,1.7881393e-06,2.0861626e-07,2.4914742e-05,0.2095587,0.10347104,0.754181,0.018862903,0.0022202432,5.9604645e-07,0.00064477324,7.4505806e-06,0.0006018877,1.2814999e-06,4.9889088e-05,2.9802322e-08,4.1127205e-06,3.3825636e-05
examples/Contamination/data/tsvs/sinks/root/ERR504469.tsv,0.0005264282,0.0018372834,6.556511e-06,0.0,2.9802322e-08,8.34465e-07,1.1920929e-07,2.026558e-06,1.3113022e-06,6.1392784e-06,1.7881393e-07,0.0,0.00015473366,0.0,4.4703484e-07,0.0,3.4719706e-05,8.845329e-05,1.0848045e-05,0.00012561679,3.2782555e-07,5.662441e-07,5.9604645e-08,5.662441e-07,0.00011116266,5.108118e-05,0.0,4.3809414e-06,0.0,1.7881393e-07,2.9802322e-08,1.8686056e-05,0.12645718,0.4522847,0.3136478,0.111688584,1.257658e-05,5.066395e-07,3.632903e-05,3.695488e-06,0.0005207956,1.2814999e-06,3.0428171e-05,0.0,5.3346157e-06,0.00012525916
examples/Contamination/data/tsvs/sinks/root/ERR504240.tsv,0.0003989935,0.0013211668,9.536743e-06,2.9802322e-08,2.9802322e-08,2.9802322e-07,1.7881393e-07,1.4901161e-06,6.854534e-07,1.2904406e-05,5.9604645e-08,0.0,0.00020593405,0.0,2.2053719e-06,0.0,1.8686056e-05,4.6879053e-05,1.847744e-06,5.6684017e-05,6.2584877e-07,2.9802322e-07,0.0,5.364418e-07,6.368756e-05,3.5643578e-05,0.0,4.6789646e-06,0.0,2.9802322e-08,2.9802322e-08,2.7120113e-06,0.17866263,0.35854447,0.3082748,0.04207459,0.000120550394,1.2814999e-06,0.00018823147,7.4505806e-06,0.0005515516,1.1026859e-06,4.220009e-05,0.0,4.2021275e-06,1.9967556e-06
examples/Contamination/data/tsvs/sinks/root/ERR504536.tsv,0.0030611157,0.012671411,3.2007694e-05,2.9802322e-08,2.9802322e-08,3.2782555e-07,3.5762787e-07,4.7683716e-07,2.4437904e-06,2.0623207e-05,1.7881393e-07,0.0,0.00012168288,0.0,1.4007092e-06,0.0,1.2099743e-05,7.3075294e-05,0.0003925562,0.002379179,6.0498714e-06,1.1920929e-07,1.1026859e-06,2.3245811e-06,0.0004171729,0.0013664663,8.940697e-08,1.7791986e-05,5.9604645e-08,5.2452087e-06,1.4901161e-07,2.3335218e-05,0.05399105,0.11449954,0.51375085,0.009768903,4.0620565e-05,1.4901161e-07,0.00017797947,4.798174e-06,0.0020102859,1.692772e-05,5.6654215e-05,0.0,4.23193e-06,0.0005455017
examples/Contamination/data/tsvs/sinks/root/ERR503004.tsv,0.0001809895,0.0048424304,2.9802322e-07,1.1920929e-07,0.0,0.0,2.9802322e-08,0.0,8.940697e-08,5.841255e-06,0.0,0.0,2.0593405e-05,0.0,1.3113022e-06,0.0,1.5795231e-06,0.00024321675,3.874302e-07,0.00010484457,1.7881393e-06,1.1920929e-07,0.0,1.4960766e-05,0.00039854646,0.00047668815,0.0,2.0205975e-05,0.0,0.0,0.0,4.9471855e-06,0.17077246,0.06294826,0.49581346,0.00813356,0.002030462,2.3841858e-07,0.043245852,2.413988e-06,0.0055198967,2.3841858e-07,2.95043e-06,0.0,4.4703484e-07,1.2516975e-06
examples/Contamination/data/tsvs/sinks/root/ERR504318.tsv,0.00025206804,0.0005734265,1.1175871e-05,0.0,2.0861626e-07,6.854534e-07,5.9604645e-08,3.0696392e-06,5.662441e-07,2.6494265e-05,2.0861626e-07,2.9802322e-08,0.00034347177,0.0,1.5795231e-06,0.0,5.7160854e-05,4.082918e-05,1.9669533e-06,3.6001205e-05,4.4703484e-07,2.682209e-07,5.9604645e-08,3.5762787e-07,4.082918e-05,2.9593706e-05,0.0,2.6524067e-06,0.0,8.940697e-08,2.9802322e-08,2.5331974e-06,0.1141507,0.38548142,0.30166423,0.039537907,0.00013685226,2.3245811e-06,9.995699e-05,6.3180923e-06,0.00027751923,1.013279e-06,5.6922436e-05,0.0,6.0498714e-06,1.9073486e-06
examples/Contamination/data/tsvs/sinks/root/ERR503312.tsv,0.00025814772,0.0011920929,1.0639429e-05,1.1920929e-07,0.0,5.364418e-07,7.1525574e-07,5.364418e-07,1.1026859e-06,4.6789646e-06,1.4901161e-07,0.0,0.00027617812,0.0,4.053116e-06,0.0,1.8388033e-05,0.00023949146,1.0728836e-06,1.9073486e-05,5.9604645e-08,2.0861626e-07,0.0,8.940697e-08,2.9683113e-05,1.1950731e-05,0.0,2.3841858e-07,0.0,2.9802322e-08,0.0,1.937151e-06,0.34329113,0.34870154,0.08570233,0.07081106,5.722046e-06,1.7881393e-07,1.1086464e-05,3.2186508e-06,0.0002927184,1.1920929e-07,5.3048134e-06,0.0,4.3213367e-06,8.672476e-06
examples/Contamination/data/tsvs/sinks/root/ERR503657.tsv,0.00078862906,0.004098326,5.054474e-05,2.9802322e-08,0.0,3.2782555e-07,1.4901161e-07,8.940697e-08,8.34465e-07,5.736947e-05,1.4901161e-07,0.0,0.0001643002,0.0,5.5134296e-06,0.0,4.3988228e-05,0.00011846423,5.5134296e-06,0.00027889013,1.1920929e-07,1.7881393e-07,8.940697e-08,5.9604645e-08,9.590387e-05,6.866455e-05,0.0,6.8843365e-06,0.0,3.874302e-07,8.940697e-08,3.749132e-05,0.054961026,0.17958835,0.8625361,0.03635478,2.7537346e-05,5.364418e-07,8.016825e-06,1.4603138e-06,0.0004885793,1.1026859e-06,2.3275614e-05,0.0,1.1146069e-05,6.613135e-05
examples/Contamination/data/tsvs/sinks/root/ERR503686.tsv,0.0016104579,0.007217258,7.593632e-05,5.9604645e-08,2.9802322e-08,5.066395e-07,3.5762787e-07,4.172325e-07,1.1026859e-06,1.2129545e-05,1.4901161e-07,0.0,0.00015157461,0.0,4.2021275e-06,0.0,1.0073185e-05,0.00012511015,6.765127e-06,0.00018072128,4.7683716e-07,1.1920929e-07,0.0,5.9604645e-08,4.4435263e-05,2.3007393e-05,0.0,3.9339066e-06,0.0,1.1920929e-07,2.9802322e-08,5.2452087e-06,0.09548545,0.3896484,0.42247897,0.04606539,2.0205975e-05,5.066395e-07,4.2259693e-05,2.8908253e-06,0.00036278367,3.3080578e-06,4.4316053e-05,0.0,4.8577785e-06,7.688999e-06
examples/Contamination/data/tsvs/sinks/root/ERR503932.tsv,0.005653262,0.014573514,0.0003193617,2.9802322e-08,1.4901161e-07,9.23872e-07,8.6426735e-07,4.4703484e-07,9.417534e-06,6.940961e-05,3.874302e-07,0.0,0.000192523,5.9604645e-08,6.2286854e-06,0.0,2.0444393e-05,0.00010570884,0.00064986944,0.006510824,4.3213367e-06,1.1920929e-07,1.8179417e-06,2.682209e-07,0.00038823485,0.00052037835,8.940697e-08,6.869435e-05,0.0,7.8082085e-06,3.5762787e-07,3.439188e-05,0.04833135,0.12040934,0.6791881,0.010533601,0.00011077523,2.0861626e-07,0.00013458729,2.8908253e-06,0.00086411834,2.1636486e-05,0.000121861696,2.9802322e-08,6.914139e-06,0.00037774444
examples/Contamination/data/tsvs/sinks/root/ERR503418.tsv,0.0002977848,0.0020426512,2.4497509e-05,2.9802322e-08,0.0,5.662441e-07,1.9669533e-06,2.682209e-07,1.2814999e-06,3.33786e-06,1.1920929e-07,1.1920929e-07,0.000119775534,0.0,3.4868717e-06,0.0,5.3048134e-06,0.00027006865,1.7881393e-07,8.314848e-06,8.940697e-08,1.1920929e-07,0.0,2.9802322e-08,6.1690807e-06,2.3543835e-06,0.0,1.7881393e-07,0.0,0.0,0.0,5.662441e-07,0.26127684,0.487212,0.029742718,0.108312696,2.2649765e-06,2.0861626e-07,1.8626451e-05,2.0861626e-06,7.331371e-05,1.1920929e-07,9.298325e-06,0.0,1.758337e-06,1.1324883e-06
examples/Contamination/data/tsvs/sinks/root/ERR504413.tsv,0.00018543005,0.00035256147,0.005239457,1.4901161e-07,1.1622906e-06,1.2606382e-05,1.579523e-05,0.00010749698,0.0008057058,3.2007694e-05,2.6226044e-06,1.0967255e-05,0.0012126565,1.1920929e-07,2.7269125e-05,0.0,2.592802e-06,0.00015822053,2.7120113e-05,1.1652708e-05,1.4007092e-06,2.0861626e-07,0.0,0.0,2.592802e-06,4.7683716e-07,0.0,9.4771385e-06,2.3841858e-07,3.5762787e-07,8.672476e-06,2.9802322e-08,0.5306639,0.44780135,0.00034183264,0.25426808,2.631545e-05,8.6426735e-07,0.00037384033,2.7954578e-05,6.0141087e-05,5.5730343e-06,0.0016824007,0.0,9.23872e-07,0.0
examples/Contamination/data/tsvs/sinks/root/ERR503596.tsv,0.00106439,0.0037829578,1.5616417e-05,2.0861626e-07,0.0,1.1920929e-07,2.0861626e-07,2.9802322e-08,1.6391277e-06,1.1920929e-06,0.0,0.0,5.8859587e-05,0.0,1.7881393e-07,0.0,2.7120113e-05,0.00011822581,1.013279e-06,7.480383e-06,1.1920929e-07,5.9604645e-08,0.0,0.0,9.5665455e-06,6.631017e-05,0.0,8.940697e-08,0.0,1.1920929e-07,0.0,7.301569e-06,0.14907092,0.22607487,0.38215816,0.01632011,3.1888485e-06,8.940697e-08,1.2218952e-06,7.1525574e-07,0.00040236115,7.2419643e-06,5.185604e-06,0.0,4.8577785e-06,0.000119149685
examples/Contamination/data/tsvs/sinks/root/ERR503126.tsv,0.0023345947,0.0044917464,0.00015345216,1.7881393e-07,9.536743e-07,1.3113022e-06,1.847744e-06,3.4570694e-06,3.6865473e-05,0.00021091104,1.1324883e-06,0.0,0.0004106462,8.940697e-08,1.385808e-05,0.0,0.00014838576,0.0004079044,0.0013590157,0.0040231645,2.95043e-06,1.7881393e-07,2.8014183e-06,9.23872e-07,0.00020042062,0.0013447106,2.9802322e-07,3.8415194e-05,1.4901161e-07,1.3411045e-05,6.2584877e-07,6.8843365e-05,0.023041308,0.04675305,0.64805025,0.006775111,4.4345856e-05,2.0861626e-07,0.00012084842,9.536743e-07,0.001758486,1.7285347e-06,5.1677227e-05,8.940697e-08,1.0341406e-05,0.0018607974
examples/Contamination/data/tsvs/sinks/root/ERR503935.tsv,0.00036531687,0.0022324324,1.04904175e-05,2.9802322e-08,1.1920929e-07,7.1525574e-07,3.5762787e-07,4.082918e-06,3.695488e-06,3.4093857e-05,2.3841858e-07,0.0,0.00033524632,0.0,8.46386e-06,0.0,3.7372112e-05,9.125471e-05,2.2619963e-05,0.00031134486,1.013279e-06,6.854534e-07,1.4901161e-07,7.748604e-07,0.00029793382,0.00013539195,0.0,3.9994717e-05,1.1920929e-07,6.2584877e-07,5.9604645e-08,9.089708e-06,0.27375633,0.18802449,0.41329798,0.03533548,0.0002927482,5.662441e-07,0.00037375093,7.867813e-06,0.00085031986,4.4703484e-07,3.656745e-05,0.0,4.0233135e-06,2.130866e-05
examples/Contamination/data/tsvs/sinks/root/ERR503998.tsv,0.0006368458,0.012433857,0.0023458302,5.990267e-06,0.0,7.1525574e-07,0.000218153,0.0,1.5437603e-05,2.3841858e-07,0.0,9.23872e-06,5.298853e-05,0.0,4.053116e-06,0.0,6.854534e-07,5.4478645e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3841858e-07,0.06917384,0.5502059,0.47854558,0.048931837,0.0,0.0,0.0,0.0,0.0,0.0,2.9802322e-07,0.0,4.4703484e-07,2.682209e-07
examples/Contamination/data/tsvs/sinks/root/ERR503774.tsv,0.0007275939,0.0025219917,2.7507544e-05,1.4901161e-07,2.9802322e-08,2.503395e-06,4.172325e-07,3.2782555e-07,5.066395e-07,4.172325e-06,1.1920929e-07,0.0,0.00019195676,0.0,1.3411045e-06,0.0,5.286932e-05,8.3863735e-05,1.5795231e-06,8.136034e-06,8.940697e-08,0.0,0.0,0.0,9.894371e-06,1.0818243e-05,0.0,1.4901161e-07,0.0,0.0,0.0,3.7550926e-06,0.06456071,0.45126137,0.36331415,0.016546458,1.552701e-05,3.2782555e-07,2.6524067e-06,7.1525574e-07,0.00010251999,1.1920929e-06,8.106232e-06,0.0,6.556511e-06,1.6212463e-05
examples/Contamination/data/tsvs/sinks/root/ERR504234.tsv,0.015704453,0.03651336,0.25508815,9.3728304e-05,0.0,6.7949295e-06,0.0005006194,0.0,0.00015479326,2.9802322e-07,0.0,5.3077936e-05,4.3958426e-05,0.0,9.4652176e-05,0.0,5.155802e-06,4.3660402e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0861626e-07,0.017419249,0.04938546,0.6961039,0.0020788312,0.0,0.0,0.0,0.0,0.0,0.0,2.9802322e-07,0.0,1.8775463e-06,4.172325e-07
examples/Contamination/data/tsvs/sinks/root/ERR504123.tsv,0.00036293268,0.0017909408,7.8082085e-06,0.0,2.9802322e-08,3.5762787e-07,1.7881393e-07,3.427267e-06,9.23872e-07,5.3346157e-06,5.9604645e-08,5.9604645e-08,0.00014829636,0.0,1.1622906e-06,0.0,5.6028366e-06,7.686019e-05,2.95043e-06,4.9561262e-05,1.013279e-06,2.682209e-07,0.0,5.662441e-07,3.567338e-05,1.4811754e-05,0.0,2.8312206e-06,0.0,2.9802322e-08,0.0,8.046627e-07,0.228244,0.5039686,0.040542245,0.09503123,4.5984983e-05,8.6426735e-07,0.00057300925,1.2040138e-05,0.00046217442,1.0430813e-06,7.238984e-05,0.0,1.6093254e-06,6.556511e-07
examples/Contamination/data/tsvs/sinks/root/ERR503549.tsv,0.00032106042,0.00086921453,1.0430813e-05,0.0,2.0861626e-07,1.0430813e-06,8.940697e-08,1.6987324e-06,4.172325e-07,3.0755997e-05,3.5762787e-07,0.0,0.00025218725,0.0,1.758337e-06,0.0,8.7320805e-05,3.287196e-05,4.2021275e-06,5.993247e-05,3.5762787e-07,3.2782555e-07,0.0,2.0861626e-07,7.650256e-05,6.559491e-05,0.0,5.632639e-06,0.0,1.4901161e-07,0.0,7.3611736e-06,0.054178536,0.2846177,0.63769114,0.016480774,0.00031611323,1.6093254e-06,5.13494e-05,3.0696392e-06,0.000295043,1.6391277e-06,3.72231e-05,2.9802322e-08,8.285046e-06,1.0371208e-05
examples/Contamination/data/tsvs/sinks/root/ERR504542.tsv,0.00048783422,0.0025482774,1.9699335e-05,8.940697e-08,2.3841858e-07,1.4007092e-06,5.066395e-07,6.109476e-06,8.314848e-06,4.6014786e-05,3.5762787e-07,0.0,0.00037705898,0.0,1.2040138e-05,0.0,4.6104193e-05,9.995699e-05,4.5835972e-05,0.00031846762,1.4901161e-06,4.4703484e-07,1.1920929e-07,6.2584877e-07,0.00025179982,0.0001577735,0.0,4.6044588e-05,1.1920929e-07,8.6426735e-07,2.0861626e-07,8.195639e-06,0.23032027,0.16210952,0.41488084,0.023743123,0.00044468045,5.364418e-07,0.00046244264,6.3180923e-06,0.00076791644,7.748604e-07,4.6759844e-05,8.940697e-08,4.142523e-06,2.5212765e-05
examples/Contamination/data/tsvs/sinks/root/ERR503411.tsv,0.0002526343,0.0005426705,1.9311905e-05,2.9802322e-08,8.940697e-08,8.34465e-07,1.7881393e-07,6.377697e-06,1.9967556e-06,2.643466e-05,3.5762787e-07,2.9802322e-08,0.0004813075,0.0,3.3974648e-06,0.0,3.4987926e-05,5.3226948e-05,3.0994415e-06,4.4882298e-05,6.854534e-07,3.2782555e-07,0.0,3.2782555e-07,4.8279762e-05,2.0772219e-05,0.0,3.6656857e-06,0.0,1.1920929e-07,8.940697e-08,1.4007092e-06,0.23852187,0.3798846,0.11741987,0.06980944,0.000109642744,1.6093254e-06,0.00018057227,1.1473894e-05,0.00034606457,8.6426735e-07,8.279085e-05,2.9802322e-08,5.2154064e-06,1.1920929e-06
examples/Contamination/data/tsvs/sinks/root/ERR502984.tsv,0.0028877258,0.032636136,0.0001924634,2.9802322e-08,0.0,4.172325e-07,3.2186508e-06,2.9802322e-08,2.5331974e-06,2.092123e-05,8.940697e-08,0.0,0.00017130375,0.0,1.6957521e-05,0.0,1.8954277e-05,0.00036486983,5.1885843e-05,0.0016129315,5.9604645e-08,1.4901161e-07,0.0,0.0,0.00024846196,8.314848e-05,0.0,6.556511e-06,0.0,1.0430813e-06,0.0,7.7575445e-05,0.14173189,0.10045245,0.82598203,0.017622203,5.0365925e-06,8.940697e-08,1.7285347e-06,6.2584877e-07,0.0004144311,4.7683716e-07,4.5001507e-06,0.0,6.0498714e-06,0.0012029409
examples/Contamination/data/tsvs/sinks/root/ERR503243.tsv,0.00031879544,0.00042584538,0.0025683045,1.1920929e-07,5.662441e-07,4.3809414e-06,5.00679e-06,2.2679567e-05,0.00015339255,2.6851892e-05,1.1324883e-06,3.8444996e-06,0.00055116415,0.0,1.8388033e-05,0.0,2.2947788e-06,0.00011232495,7.301569e-06,1.4483929e-05,1.4603138e-06,1.1920929e-07,0.0,0.0,4.1127205e-06,1.1026859e-06,0.0,1.2099743e-05,5.9604645e-08,1.1920929e-07,2.413988e-06,8.940697e-08,0.40489966,0.46323577,0.002325207,0.15790015,4.0113926e-05,1.0430813e-06,0.00044846535,2.387166e-05,8.171797e-05,8.136034e-06,0.0011439323,0.0,1.1026859e-06,0.0
examples/Contamination/data/tsvs/sinks/root/ERR503622.tsv,0.0009988248,0.0028027594,8.445978e-05,1.1920929e-07,2.0861626e-07,1.3411045e-06,8.940697e-08,1.7881393e-07,3.5762787e-07,7.3343515e-05,4.172325e-07,0.0,9.223819e-05,0.0,1.013279e-06,0.0,5.093217e-05,3.3318996e-05,1.1742115e-05,0.00018668175,1.1920929e-07,8.940697e-08,5.662441e-07,2.9802322e-08,5.8412552e-05,0.00013580918,0.0,1.3113022e-05,0.0,1.013279e-06,0.0,6.2942505e-05,0.004989952,0.12506121,0.9669031,0.0043336153,0.00024861097,1.2516975e-06,7.033348e-06,3.874302e-07,0.0002130866,1.8626451e-05,6.5773726e-05,0.0,1.4692545e-05,8.827448e-05
examples/Contamination/data/tsvs/sinks/root/ERR503535.tsv,0.0015389621,0.09497473,0.0036186874,2.771616e-06,8.940697e-08,1.013279e-06,0.00026240945,0.0,7.4505806e-05,2.9802322e-08,0.0,2.592802e-05,3.516674e-06,0.0,1.5497208e-06,0.0,1.4901161e-07,2.1189451e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0861626e-07,0.0037327707,0.6005647,0.7964289,0.12104687,0.0,0.0,0.0,0.0,0.0,0.0,1.1920929e-07,0.0,1.1920929e-07,1.1920929e-07
examples/Contamination/data/tsvs/sinks/root/ERR503715.tsv,0.00037688017,0.002246797,1.1652708e-05,2.9802322e-08,1.4901161e-07,7.748604e-07,3.2782555e-07,4.827976e-06,4.7385693e-06,3.6895275e-05,2.0861626e-07,0.0,0.00034153461,0.0,9.745359e-06,0.0,3.8027763e-05,9.498e-05,2.4229288e-05,0.0002835989,1.1026859e-06,6.854534e-07,0.0,7.1525574e-07,0.00026491284,0.00014284253,0.0,3.8981438e-05,8.940697e-08,6.2584877e-07,1.7881393e-07,8.076429e-06,0.27148527,0.18165079,0.4009187,0.03320527,0.00031715631,5.9604645e-07,0.00044479966,7.8082085e-06,0.0008544922,5.066395e-07,4.005432e-05,0.0,3.8146973e-06,1.9222498e-05
examples/Contamination/data/tsvs/sinks/root/ERR502997.tsv,0.0024008453,0.010298133,4.9710274e-05,0.0,5.9604645e-08,5.662441e-07,3.874302e-07,8.34465e-07,3.9041042e-06,3.376603e-05,1.1920929e-07,0.0,0.00013047457,0.0,2.5331974e-06,0.0,1.4364719e-05,8.073449e-05,0.00020986795,0.0027730167,3.6358833e-06,1.7881393e-07,6.854534e-07,8.6426735e-07,0.00045868754,0.00038206577,0.0,6.3836575e-05,0.0,3.2782555e-06,1.4901161e-07,1.7106533e-05,0.08523339,0.1658499,0.5272068,0.019809067,0.0001386702,2.682209e-07,0.00035968423,4.917383e-06,0.0008893311,9.119511e-06,8.7708235e-05,0.0,3.8444996e-06,0.00011533499
examples/Contamination/data/tsvs/sinks/root/ERR504130.tsv,0.0008764863,0.004513204,2.554059e-05,0.0,2.9802322e-08,6.2584877e-07,2.9802322e-07,2.1755695e-06,2.3841858e-06,9.983778e-06,1.1920929e-07,2.9802322e-08,0.00014162064,0.0,1.937151e-06,0.0,8.672476e-06,5.3048134e-05,1.0728836e-05,0.00015327334,1.3709068e-06,2.682209e-07,5.9604645e-08,3.5762787e-07,6.0528517e-05,2.759695e-05,0.0,1.14142895e-05,0.0,2.0861626e-07,5.9604645e-08,2.861023e-06,0.16424507,0.40458363,0.1719333,0.054097116,9.3370676e-05,8.940697e-07,0.00032490492,8.165836e-06,0.00042629242,4.1127205e-06,0.00012230873,0.0,2.5629997e-06,3.1888485e-06
